date,state,latitude,longitude,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,rainfall_intensity_3h_mm,rainfall_anomaly_pct,elevation_m,slope_deg,aspect_deg,curvature,soil_moisture,clay_pct,ndvi,geology_risk_index,displacement_mm,historical_landslide_count,distance_to_road_km,distance_to_settlement_km,infrastructure_exposure_index,landslide_occurrence,risk_score_demo,risk_class_demo
2023-04-29,Mizoram,23.3645145649729,92.28117011599434,15.39,15.39,15.39,6.34,-84.19,733.77,32.55,354.8,-0.0691,0.2948,13.01,0.4079,0.6426,17.7,7,3.694,2.366,47.87,1.0,22.88,Low
2023-04-29,Nagaland,26.90137693271536,93.6497599816187,23.49,54.48,120.26,12.83,-24.94,876.26,19.19,160.03,0.0243,0.4267,33.3,0.4917,0.6463,10.95,6,2.145,0.745,68.97,0.0,31.63,Low
2023-04-29,Nagaland,25.394578373108704,94.47494915406119,11.19,51.71,215.5,4.79,67.4,203.2,10.01,141.9,0.0021,0.3641,29.4,0.4844,0.5088,28.38,1,3.992,5.685,47.99,1.0,26.75,Low
2023-04-30,Arunachal Pradesh,26.543571213368402,92.09691436599428,36.42,111.57,215.08,9.4,60.77,313.35,6.36,33.83,0.36,0.7403,26.64,0.6603,0.303,18.06,1,2.039,7.881,48.11,0.0,20.67,Low
2023-04-30,Manipur,25.32857574579762,94.48812653671237,18.46,45.38,80.61,4.81,-37.4,1839.99,35.71,207.22,-0.2007,0.3757,29.85,0.4873,0.5763,9.71,2,3.42,4.234,39.58,0.0,27.92,Low
2023-04-30,Meghalaya,26.16364837999822,91.33396080460513,14.18,17.96,17.96,6.06,-78.36,1067.64,12.36,161.8,-0.1621,0.278,22.1,0.3393,0.4418,6.28,3,0.357,0.834,84.65,0.0,24.99,Low
2023-04-30,Meghalaya,25.320413204257335,91.02238774234804,78.48,191.08,438.99,28.16,260.29,1318.4,6.46,253.04,0.198,0.75,36.77,0.6457,0.5808,25.32,2,3.368,10.02,32.76,1.0,61.7,High
2023-04-30,Nagaland,26.954863062179776,94.14494418411782,25.87,94.57,321.14,5.73,168.03,996.23,18.49,260.65,0.01,0.4482,27.09,0.739,0.4619,26.92,4,1.496,6.197,44.34,0.0,24.51,Low
2023-04-30,Tripura,23.57751816478078,92.29337074105018,7.29,7.29,7.29,2.76,-100.0,1227.21,7.33,243.8,-0.0647,0.1868,17.58,0.8756,0.2656,4.08,3,1.481,3.55,64.2,0.0,15.32,Low
2023-05-01,Arunachal Pradesh,26.6662904852157,95.08274820695215,197.3,462.97,894.33,87.91,321.17,274.28,35.33,258.24,0.3161,0.75,31.11,0.6383,0.5131,57.42,1,0.848,2.098,66.92,1.0,86.31,Critical
2023-05-01,Assam,25.608700328832594,91.19319685256409,91.8,296.68,614.93,46.73,205.78,502.44,9.98,22.81,0.1504,0.75,5.87,0.6226,0.1649,35.96,1,0.913,3.997,57.99,0.0,54.43,Moderate
2023-05-01,Assam,26.675983388611396,91.63517563268283,42.56,113.57,170.74,14.23,-14.92,1545.45,10.25,271.23,-0.1897,0.6388,44.32,0.5169,0.2463,21.82,1,4.139,9.176,24.33,0.0,18.86,Low
2023-05-01,Assam,26.12340038015127,90.2644060324052,86.74,221.38,640.39,47.52,210.11,1809.1,7.79,273.84,0.147,0.75,36.01,0.8475,0.4189,45.61,2,5.854,7.731,18.43,1.0,44.04,Moderate
2023-05-01,Assam,26.668932371892627,90.0563073315926,50.74,110.97,319.28,22.89,71.2,1604.5,13.09,226.38,0.0241,0.5655,26.9,0.6042,0.3845,18.03,1,3.507,3.259,47.61,0.0,34.21,Low
2023-05-01,Assam,24.19591318780082,91.9196279652888,118.54,213.45,579.29,28.26,195.2,1324.27,26.17,183.43,0.1061,0.75,16.97,0.3391,0.5273,40.3,1,3.677,8.568,25.92,1.0,70.61,High
2023-05-01,Assam,26.80107342703225,92.19223169642804,66.33,148.03,459.94,18.45,152.27,20.0,23.56,4.79,-0.3041,0.75,29.49,0.5829,0.6442,45.08,0,3.861,4.003,34.47,0.0,52.02,Moderate
2023-05-01,Nagaland,26.791427239353883,95.14061382987352,140.92,326.25,819.32,63.64,301.7,1641.1,9.45,268.04,-0.3816,0.75,33.78,0.4272,0.2473,47.07,1,4.534,4.556,33.78,1.0,74.97,High
2023-05-01,Sikkim,27.661400538849822,88.34530910777079,110.71,364.8,903.16,30.82,344.47,1320.46,6.74,111.41,-0.0081,0.75,33.48,0.1501,0.2591,51.3,1,3.338,11.146,32.82,1.0,71.21,High
2023-05-02,Nagaland,26.59055523106813,95.05065779050375,33.73,103.82,197.93,6.78,-2.81,827.19,27.87,140.75,0.0091,0.5869,37.57,0.5983,0.7086,24.95,4,1.128,5.827,51.25,0.0,38.65,Moderate
2023-05-02,Tripura,23.86571920130944,91.92503005846051,152.61,308.85,851.16,81.66,330.82,1192.19,13.56,96.65,0.2331,0.75,54.12,0.6575,0.3667,58.23,3,2.013,10.061,36.02,1.0,73.11,High
2023-05-03,Arunachal Pradesh,29.254412348615965,96.14203838794188,130.79,448.4,1173.14,39.13,350.0,1087.18,13.95,84.85,0.2696,0.75,27.79,0.366,0.573,85.38,2,6.875,4.363,23.35,1.0,80.83,Critical
2023-05-03,Assam,24.965057776346388,92.09950180282193,94.26,177.18,484.88,28.73,164.35,20.0,12.63,88.54,-0.0549,0.75,36.4,0.6241,0.4403,38.33,3,3.09,2.828,48.47,0.0,46.91,Moderate
2023-05-03,Assam,24.24542213941685,95.91125796532265,172.49,607.78,1239.66,62.72,350.0,1636.89,27.0,258.5,0.3567,0.75,17.91,0.2644,0.4102,69.18,2,5.371,9.551,33.47,1.0,80.06,Critical
2023-05-03,Assam,25.951891495577918,89.75396997358192,436.24,867.89,1497.42,230.42,350.0,1391.58,6.68,149.11,-0.3139,0.75,12.49,0.4126,0.4164,87.83,0,0.791,4.071,67.89,1.0,85.76,Critical
2023-05-03,Assam,26.670540649313065,90.54875535469952,236.79,768.64,1956.66,65.81,350.0,679.04,10.81,115.11,0.0376,0.75,27.44,0.4039,0.5082,100.0,0,1.558,4.664,57.8,1.0,85.82,Critical
2023-05-03,Mizoram,23.288202534277158,92.6447496328367,57.83,135.04,178.75,24.79,3.34,559.12,19.32,82.19,0.2447,0.75,28.07,0.4972,0.4237,18.37,1,3.66,10.254,31.76,1.0,33.88,Low
2023-05-03,Tripura,23.738228134240426,91.31880856668741,108.42,286.35,756.67,32.83,295.13,1073.44,4.32,312.7,-0.195,0.75,18.22,0.515,0.2341,55.42,0,0.102,1.808,70.59,0.0,60.58,High
2023-05-03,Tripura,22.902393912448705,91.57939974706717,103.37,310.07,583.57,37.07,180.89,802.99,14.37,245.88,0.198,0.75,19.45,0.7812,0.3866,33.37,2,2.612,5.679,40.0,1.0,72.2,High
2023-05-04,Assam,25.74992297500048,92.4053629355817,51.99,117.38,328.71,23.26,78.08,610.08,20.32,214.2,0.0336,0.6186,32.61,0.5672,0.4583,21.49,1,0.636,1.398,77.92,0.0,42.41,Moderate
2023-05-04,Assam,27.611471203041322,95.56359319736252,181.09,322.84,539.63,82.56,196.31,2050.68,24.82,340.19,0.4,0.75,5.0,0.2141,0.5664,46.51,5,3.348,1.65,44.67,1.0,80.13,Critical
2023-05-04,Manipur,25.31813345916186,94.42131987093504,70.68,149.3,280.49,23.22,34.38,506.41,10.47,359.68,0.3473,0.75,22.56,0.1206,0.3306,15.05,0,1.035,3.623,57.53,0.0,44.35,Moderate
2023-05-04,Mizoram,22.612669635666183,92.353341177112,178.57,540.68,1420.49,40.55,350.0,695.56,48.0,77.25,-0.0811,0.75,38.91,0.3568,0.8814,86.73,8,1.241,3.762,57.67,1.0,91.57,Critical
2023-05-05,Arunachal Pradesh,29.31210989850127,95.64464030209668,135.56,392.13,1070.53,60.85,350.0,171.42,30.84,51.12,-0.1541,0.75,28.91,0.3519,0.7352,70.33,1,6.915,8.172,25.43,1.0,82.9,Critical
2023-05-05,Assam,25.974543768241208,95.30045799672699,100.84,227.51,704.34,50.77,252.59,1019.92,9.12,161.05,0.3722,0.75,20.52,0.5043,0.5094,54.65,1,3.563,0.56,54.16,1.0,71.65,High
2023-05-05,Assam,27.851554146951518,92.35494113793011,158.1,327.93,1046.36,50.74,350.0,1407.05,14.94,47.11,0.0061,0.75,28.01,0.8167,0.49,55.76,1,3.429,7.426,34.79,1.0,77.01,Critical
2023-05-05,Manipur,24.636461219608233,94.42262014510436,42.36,100.92,238.32,17.64,22.8,1586.11,13.54,149.95,0.1117,0.585,29.19,0.5921,0.5685,16.2,3,6.236,1.425,44.13,1.0,49.5,Moderate
2023-05-05,Meghalaya,25.16959317256319,90.96933150237028,52.24,124.08,279.43,17.58,58.29,1351.76,7.02,25.08,0.0213,0.564,36.69,0.3609,0.589,20.89,2,6.381,0.536,56.01,0.0,26.58,Low
2023-05-05,Meghalaya,25.363391828399287,89.96900412618535,107.76,341.84,937.88,28.7,350.0,698.37,12.07,202.62,0.2363,0.75,41.8,0.2675,0.4565,65.26,3,6.548,2.873,44.36,1.0,79.58,Critical
2023-05-05,Mizoram,21.92739255724495,92.94378875402244,59.28,213.41,695.01,18.39,245.9,1373.4,14.97,66.16,-0.2537,0.75,35.38,0.4167,0.463,39.26,1,4.432,11.906,21.75,0.0,63.11,High
2023-05-05,Sikkim,27.73295088638682,88.72985735958368,247.96,766.38,1511.74,116.4,350.0,442.73,7.81,354.28,0.1051,0.75,36.85,0.4808,0.4281,92.84,7,1.558,2.417,71.48,1.0,86.59,Critical
2023-05-06,Arunachal Pradesh,28.97517235034091,92.88091757015725,91.92,248.94,655.44,39.78,224.54,1439.54,11.92,349.6,-0.0584,0.75,31.56,0.6506,0.4565,35.95,4,2.063,4.175,59.04,1.0,62.39,High
2023-05-06,Arunachal Pradesh,27.583227295131586,95.77232535527418,271.22,621.04,1691.26,101.69,350.0,1247.26,26.41,8.29,-0.0164,0.75,22.57,0.4004,0.708,100.0,4,0.895,4.381,56.1,1.0,88.6,Critical
2023-05-06,Assam,27.69509192969698,91.19393899137083,46.4,157.5,372.96,15.78,72.12,347.56,13.12,108.52,-0.0116,0.75,39.49,0.5731,0.4257,28.51,2,2.516,1.906,50.18,0.0,44.21,Moderate
2023-05-06,Assam,26.79108910715606,90.00820135548108,63.07,157.64,386.74,26.66,105.4,1709.83,28.5,111.6,-0.1438,0.75,36.42,0.4942,0.5659,34.3,3,1.753,1.711,62.1,1.0,63.55,High
2023-05-06,Assam,25.019037921987792,94.73374253069622,266.5,519.52,1028.49,97.96,350.0,816.33,18.19,315.43,-0.1169,0.75,15.09,0.7849,0.5742,65.83,6,1.25,2.695,58.85,1.0,86.56,Critical
2023-05-06,Meghalaya,25.969628089254936,89.83693859892384,80.81,295.72,892.75,42.95,331.46,1146.87,23.63,113.43,0.1143,0.75,36.0,0.6292,0.6257,59.41,3,0.977,1.908,73.07,1.0,83.27,Critical
2023-05-06,Nagaland,25.40411209519233,93.99828871962124,56.83,139.84,332.35,27.05,86.85,1165.53,22.65,297.23,0.071,0.75,10.68,0.5528,0.3279,33.87,3,7.247,1.92,35.62,0.0,39.45,Moderate
2023-05-06,Sikkim,28.06017971193183,88.1817001266336,122.31,329.18,669.03,33.83,208.04,396.88,14.9,68.43,0.2679,0.75,27.91,0.3044,0.3701,43.63,3,3.096,0.975,48.35,0.0,74.12,High
2023-05-06,Tripura,23.284170334445253,91.66402234849959,19.2,21.25,97.51,4.03,-32.82,1227.35,23.79,200.69,-0.0386,0.2523,42.22,0.7716,0.6147,14.66,0,2.917,4.206,41.07,1.0,19.64,Low
2023-05-07,Arunachal Pradesh,28.17826879187345,92.80964225189834,78.22,248.57,656.44,39.94,244.78,36.44,20.73,304.89,0.0521,0.75,16.7,0.2789,0.4876,44.25,2,1.498,0.337,79.08,1.0,63.32,High
2023-05-07,Manipur,24.64410473698077,94.6429663717601,178.87,525.05,1343.9,36.88,350.0,809.8,17.95,163.61,-0.2182,0.75,36.68,0.3619,0.4771,79.06,2,2.195,1.529,65.48,1.0,85.72,Critical
2023-05-07,Meghalaya,25.925811004086786,92.38326538440947,95.2,215.93,421.6,38.23,118.69,1853.49,27.29,156.45,0.0866,0.75,19.74,0.6381,0.748,34.45,3,1.511,2.919,68.88,1.0,77.96,Critical
2023-05-07,Mizoram,23.281863727575747,92.56933934160045,212.03,576.05,1593.0,76.76,350.0,564.76,7.3,75.21,0.1156,0.75,46.51,0.3654,0.5638,99.56,2,2.12,4.765,54.7,1.0,85.89,Critical
2023-05-07,Mizoram,23.408380778124744,93.19636808101946,17.42,20.57,98.88,4.34,-34.39,1241.86,5.08,133.1,0.1292,0.195,32.36,0.5722,0.3951,15.64,0,1.054,8.089,51.6,0.0,18.51,Low
2023-05-08,Arunachal Pradesh,27.111411864090684,92.76292586427864,255.91,690.31,1608.6,73.0,350.0,960.59,31.67,251.44,0.0576,0.75,38.47,0.5643,0.7045,87.58,2,5.367,9.902,34.22,1.0,85.42,Critical
2023-05-08,Assam,26.03921369570672,95.58605868502782,122.45,355.63,962.62,49.4,350.0,1124.52,6.95,279.03,-0.11,0.75,22.07,0.6419,0.302,49.98,3,1.835,0.636,72.04,1.0,80.2,Critical
2023-05-08,Assam,24.33489030193823,90.43374117134353,160.06,515.21,1476.99,44.31,350.0,20.0,27.39,38.78,0.1732,0.75,18.32,0.5651,0.7587,95.15,1,1.276,3.566,63.92,1.0,89.8,Critical
2023-05-08,Manipur,24.843828990222395,94.31327667587027,91.22,252.69,559.32,36.22,178.09,1134.39,2.79,352.39,-0.0681,0.75,43.28,0.6871,0.5391,40.52,3,6.337,1.181,34.74,0.0,59.45,High
2023-05-08,Manipur,24.797555441163965,94.3939954275238,174.93,458.9,1148.69,64.98,350.0,1655.21,13.5,213.96,0.1702,0.75,51.57,0.4306,0.5079,73.93,3,0.54,2.158,80.14,1.0,88.69,Critical
2023-05-08,Manipur,24.834941101798613,93.0110612030725,125.47,339.8,644.92,45.07,212.63,1887.95,31.86,193.98,0.1479,0.75,35.4,0.6238,0.6131,39.24,3,4.142,8.438,34.87,1.0,81.16,Critical
2023-05-08,Meghalaya,25.32963259236009,91.23973481084056,247.15,743.48,1812.48,135.9,350.0,1201.72,45.32,350.59,0.4131,0.75,25.42,0.4711,0.6349,100.0,7,4.188,2.491,40.03,1.0,85.18,Critical
2023-05-08,Mizoram,22.295362133270224,93.18241273822031,116.43,267.84,535.42,42.6,195.43,852.65,19.86,50.92,-0.1396,0.75,27.46,0.5501,0.5849,40.02,2,2.057,2.0,60.11,1.0,76.11,Critical
2023-05-08,Mizoram,24.139450550425586,92.74935347412313,167.26,534.13,1157.89,82.28,350.0,1227.96,15.77,120.2,-0.0968,0.75,18.59,0.4151,0.4407,62.59,7,4.219,2.637,36.54,1.0,80.17,Critical
2023-05-08,Nagaland,26.154343686213096,95.03590203183312,112.24,343.88,575.69,32.68,172.07,1335.49,2.81,232.44,0.1823,0.75,40.61,0.6191,0.4091,35.93,1,1.919,3.169,56.74,0.0,61.75,High
2023-05-08,Sikkim,27.12893382450859,88.15995115115159,28.12,73.8,75.97,13.06,-80.85,1281.64,29.05,174.54,-0.4566,0.4772,23.72,0.5696,0.5439,19.12,3,4.104,4.498,31.75,0.0,25.37,Low
2023-05-08,Sikkim,27.06655442872961,88.12215143839792,201.84,540.13,1474.28,45.94,350.0,1808.4,1.22,207.71,-0.2628,0.75,19.58,0.237,0.1995,87.73,0,2.209,8.31,34.48,1.0,77.87,Critical
2023-05-09,Assam,25.908320322984025,92.76832205478571,181.03,523.4,1442.08,92.39,350.0,1361.28,10.61,141.54,0.3112,0.75,22.87,0.4785,0.4045,77.92,3,1.177,5.829,49.88,1.0,82.54,Critical
2023-05-09,Assam,27.431509594268462,92.19177627032214,5.48,7.17,20.22,1.54,-60.0,1032.68,15.07,166.12,-0.1265,0.2241,24.18,0.6925,0.521,15.12,1,6.826,1.32,39.27,0.0,16.17,Low
2023-05-09,Manipur,24.673202873325845,93.8011795853096,97.43,259.81,792.7,25.9,295.18,887.71,20.94,296.84,-0.0162,0.75,36.44,0.5008,0.5312,47.08,2,5.291,2.835,44.76,1.0,69.42,High
2023-05-10,Assam,25.616297607110912,90.72775005659527,123.78,295.74,470.85,66.21,124.5,1103.15,25.06,237.52,-0.0143,0.75,40.2,0.4083,0.4939,38.43,3,1.844,0.374,76.32,1.0,80.39,Critical
2023-05-10,Assam,25.213789243039137,93.85272612428848,59.33,192.68,470.39,25.13,141.07,1218.77,27.98,225.98,0.2833,0.75,16.07,0.2839,0.5371,26.95,0,3.554,3.688,40.82,1.0,60.96,High
2023-05-10,Assam,24.2667847295892,94.34756803726891,113.27,304.54,665.01,44.96,213.49,780.2,15.61,216.35,0.2765,0.75,13.89,0.6292,0.5027,49.88,2,5.269,3.529,35.07,1.0,79.66,Critical
2023-05-10,Manipur,25.584298860388124,93.95116082880403,214.98,552.59,1210.04,65.29,350.0,1416.36,10.03,105.21,-0.3899,0.75,20.56,0.6797,0.4571,67.46,2,3.244,4.118,49.61,1.0,83.58,Critical
2023-05-10,Meghalaya,25.420888525138874,92.73916617428085,137.53,472.98,826.36,44.26,312.19,1556.23,6.98,65.0,-0.1307,0.75,37.82,0.5565,0.6016,53.43,3,8.835,9.905,27.35,1.0,79.43,Critical
2023-05-10,Mizoram,23.920483076213717,93.33458469292725,88.13,311.08,953.01,39.75,350.0,1807.07,29.13,264.08,-0.0973,0.75,33.45,0.4982,0.7558,59.06,6,3.2,4.583,46.37,1.0,84.51,Critical
2023-05-11,Arunachal Pradesh,28.6709411784481,91.81628336571723,194.29,563.76,1058.74,93.56,350.0,608.48,42.32,138.33,-0.4448,0.75,32.06,0.5595,0.6882,73.35,3,4.359,2.769,39.1,1.0,85.95,Critical
2023-05-11,Manipur,24.817196009678607,93.62336687619312,69.77,103.93,384.27,26.45,87.7,1701.15,13.04,314.58,-0.1995,0.5185,29.67,0.1938,0.3777,22.17,3,3.71,14.447,40.53,1.0,33.7,Low
2023-05-11,Manipur,24.010386736059104,94.49677106476246,93.9,302.63,817.23,35.12,337.65,1561.84,11.13,336.41,0.3711,0.75,42.41,0.5217,0.5555,60.07,5,1.207,9.729,56.47,1.0,78.81,Critical
2023-05-11,Manipur,24.08091171701103,93.07430981917071,80.32,149.04,283.52,27.81,56.7,880.96,8.36,226.94,0.2566,0.7355,27.3,0.4594,0.3845,21.81,0,1.696,3.864,53.69,0.0,27.58,Low
2023-05-11,Meghalaya,25.081382061925055,92.77791816310125,39.87,111.34,313.97,11.02,40.83,77.34,2.95,313.36,-0.0457,0.5905,37.6,0.7678,0.3418,21.44,1,0.777,1.471,65.14,0.0,22.87,Low
2023-05-12,Arunachal Pradesh,28.059762048795832,91.51433125212915,270.09,764.39,1870.68,120.43,350.0,1550.25,10.55,141.69,-0.1381,0.75,27.38,0.5445,0.2158,100.0,2,5.08,3.6,34.93,1.0,77.89,Critical
2023-05-12,Assam,26.958076668531213,91.61026636104843,124.29,374.65,961.41,46.93,350.0,1271.82,15.02,4.05,-0.2007,0.75,48.7,0.6154,0.4826,57.39,1,3.992,2.382,39.62,1.0,78.6,Critical
2023-05-12,Meghalaya,25.867720851751677,91.43870197905431,96.64,256.84,636.94,48.48,195.72,1189.27,8.33,288.39,0.0017,0.75,30.94,0.4448,0.4657,43.06,1,0.576,0.9,79.71,1.0,77.6,Critical
2023-05-12,Mizoram,24.44982091361301,92.26001583328248,31.09,86.43,162.28,9.24,-25.38,1816.05,18.09,322.74,0.0339,0.5168,33.61,0.331,0.3227,14.32,2,1.831,1.307,57.82,0.0,24.12,Low
2023-05-12,Sikkim,28.09726702608983,88.8918365714598,148.09,410.72,1099.4,55.54,350.0,20.0,7.01,252.81,-0.0082,0.75,15.98,0.5986,0.3985,67.82,5,7.83,1.535,36.76,1.0,75.71,Critical
2023-05-13,Arunachal Pradesh,27.87560025196663,96.10503387915936,68.62,179.26,401.12,19.6,88.09,542.26,9.95,359.32,-0.3882,0.75,31.82,0.7021,0.276,26.44,0,0.372,4.514,71.37,1.0,47.36,Moderate
2023-05-13,Assam,26.308466344042635,92.44164398779544,63.82,162.13,376.73,21.41,92.62,927.04,20.03,171.26,-0.0051,0.75,36.75,0.8194,0.4953,31.03,2,5.731,3.019,29.77,0.0,51.87,Moderate
2023-05-13,Assam,24.750174778244485,94.73942900448242,161.05,552.92,1376.02,57.26,350.0,1207.23,12.61,302.41,-0.2791,0.75,19.19,0.6635,0.4727,80.72,4,15.0,2.272,39.63,1.0,82.41,Critical
2023-05-13,Manipur,23.994124589748516,94.01803289470473,155.38,443.35,774.13,81.99,298.38,841.17,8.74,234.6,0.2548,0.75,26.65,0.672,0.3753,46.27,3,2.471,3.703,60.79,1.0,81.86,Critical
2023-05-13,Meghalaya,25.33046174586906,91.37057969875235,61.93,169.84,366.34,21.62,71.03,278.86,12.52,330.28,-0.3234,0.7301,51.52,0.8048,0.4819,23.22,4,5.567,2.22,32.79,1.0,43.56,Moderate
2023-05-14,Assam,26.715054816054757,92.82678063303737,66.09,228.16,599.74,24.99,195.4,843.86,24.66,260.67,0.0182,0.75,25.71,0.4863,0.4646,45.2,5,3.757,3.729,41.54,1.0,70.79,High
2023-05-15,Arunachal Pradesh,28.285183841793053,94.89558188143445,145.08,446.54,1334.65,39.45,350.0,414.52,14.19,215.06,-0.1739,0.75,13.15,0.749,0.3277,64.45,1,4.113,1.223,42.52,1.0,77.15,Critical
2023-05-15,Assam,26.794294793288493,91.63754303811082,175.82,543.89,1001.66,81.61,350.0,277.22,15.32,25.25,-0.001,0.75,34.27,0.5767,0.4943,54.72,3,6.794,4.132,23.61,1.0,80.37,Critical
2023-05-15,Manipur,24.438381537075458,93.68830635576845,43.89,110.13,278.21,13.7,28.25,1040.65,9.02,218.23,0.087,0.6177,53.7,0.4578,0.514,21.57,1,2.781,3.015,44.25,0.0,32.17,Low
2023-05-15,Manipur,24.422125727680104,94.21914710272931,112.79,289.43,709.02,56.9,266.75,1811.97,41.17,67.73,-0.0927,0.75,32.41,0.2949,0.6965,56.89,3,0.998,3.05,58.86,1.0,84.42,Critical
2023-05-15,Manipur,24.160806093659357,93.10442494357079,153.98,325.31,886.66,82.16,350.0,1544.17,14.47,233.22,-0.0651,0.75,58.06,0.3829,0.7186,55.91,1,4.256,0.43,57.51,1.0,78.95,Critical
2023-05-15,Manipur,24.510001142629665,93.83847933941165,40.99,113.49,288.6,20.83,22.67,533.65,3.72,192.33,0.2068,0.5875,46.88,0.4696,0.5201,23.69,1,3.039,8.582,32.36,0.0,22.03,Low
2023-05-15,Manipur,24.873705240215937,94.0934900996952,58.6,161.62,327.8,18.3,64.42,787.07,48.0,79.05,-0.083,0.75,41.69,0.7948,0.8322,39.92,6,6.222,6.473,33.72,1.0,71.4,High
2023-05-15,Mizoram,23.659182989882446,92.99374937497016,126.68,415.09,1185.5,51.47,350.0,397.11,3.88,313.64,-0.0425,0.75,43.97,0.6527,0.3186,69.15,1,0.414,7.189,58.82,1.0,79.44,Critical
2023-05-16,Assam,24.04900217947223,92.95257586430641,121.67,315.63,912.16,49.22,350.0,1478.02,26.24,212.19,-0.2805,0.75,29.45,0.3882,0.617,61.34,3,1.337,6.586,57.22,1.0,83.89,Critical
2023-05-16,Manipur,25.69454553092102,93.44514184096012,34.34,111.51,259.77,12.61,37.33,1428.65,25.48,111.14,0.4706,0.659,12.4,0.608,0.4784,20.79,0,3.184,5.045,49.83,1.0,29.07,Low
2023-05-16,Manipur,25.097553886065604,94.03687802032223,188.39,580.72,1388.78,88.63,350.0,1249.15,17.61,140.62,0.0641,0.75,19.81,0.3934,0.4014,72.66,6,2.613,1.985,61.48,1.0,84.96,Critical
2023-05-16,Mizoram,23.248197499088544,92.62972908218286,47.89,144.52,345.12,22.53,72.8,898.94,34.0,301.47,0.2188,0.6189,28.34,0.6149,0.5439,24.56,7,3.808,0.595,51.21,1.0,59.94,High
2023-05-17,Arunachal Pradesh,27.698988299291848,96.43021129604473,114.59,337.72,495.83,62.47,149.14,1428.25,2.52,308.63,0.0071,0.75,40.96,0.739,0.2726,32.65,0,1.958,2.662,54.32,1.0,67.72,High
2023-05-17,Assam,24.498529764322964,93.74281372751203,130.21,292.76,605.44,36.48,182.4,1107.81,17.97,281.57,0.0731,0.75,19.11,0.8328,0.4368,37.29,3,0.604,6.14,53.72,0.0,76.67,Critical
2023-05-17,Assam,25.837748822974905,94.74247825003319,202.07,606.11,1351.02,62.03,350.0,627.87,17.18,21.75,-0.1587,0.75,39.78,0.7536,0.6695,73.12,4,2.533,10.977,46.39,1.0,86.16,Critical
2023-05-17,Assam,27.416664744248465,92.20818553490999,276.35,534.37,1627.24,142.55,350.0,807.01,20.2,194.42,0.0065,0.75,35.44,0.6694,0.3453,97.77,2,2.741,1.72,54.99,1.0,82.91,Critical
2023-05-17,Assam,27.030253037285974,95.34606498626988,31.47,87.08,313.38,6.93,65.43,530.2,24.13,222.91,-0.0386,0.6361,22.09,0.704,0.4481,21.65,2,3.01,11.731,44.26,0.0,22.9,Low
2023-05-17,Meghalaya,25.272026674083026,92.58145756370388,179.92,647.64,1143.69,51.0,350.0,291.07,17.94,35.92,0.0846,0.75,40.69,0.4363,0.4205,65.77,5,5.743,12.607,19.32,1.0,78.39,Critical
2023-05-17,Nagaland,26.17989842850905,93.8985837593852,126.69,398.36,1032.89,44.05,350.0,539.28,18.77,333.44,-0.2995,0.75,30.82,0.7247,0.5177,78.13,2,4.741,0.754,51.56,1.0,83.38,Critical
2023-05-17,Tripura,24.38191040048785,91.34194555674075,29.74,101.29,317.66,7.74,50.42,778.89,19.18,41.11,-0.0373,0.5049,28.39,0.811,0.5356,26.69,6,0.256,4.288,77.78,1.0,59.78,High
2023-05-18,Arunachal Pradesh,28.750283247496938,95.11541355903034,40.14,115.48,245.65,17.41,-7.25,724.3,10.04,168.34,0.1278,0.6195,39.24,0.4118,0.5716,20.8,2,4.383,2.276,40.34,0.0,23.14,Low
2023-05-18,Arunachal Pradesh,27.187745110878904,97.3635093566431,101.66,205.57,564.83,49.92,173.51,55.0,18.7,277.95,-0.0859,0.75,10.9,0.3518,0.5089,39.73,0,5.972,2.905,33.65,1.0,65.93,High
2023-05-18,Assam,25.85370991625527,89.50981922591265,201.12,350.38,870.82,73.87,310.84,1065.76,34.3,108.64,-0.21,0.75,18.52,0.5162,0.6585,56.94,6,11.745,6.263,20.59,1.0,80.88,Critical
2023-05-18,Assam,25.36631915021886,89.7122444653413,74.49,246.76,565.39,38.92,179.84,1530.07,43.97,121.62,-0.1391,0.75,40.02,0.416,0.7114,39.69,5,3.733,2.629,51.73,1.0,80.3,Critical
2023-05-18,Assam,26.800331829464305,92.35904395679144,33.4,106.33,226.58,15.13,22.95,553.12,27.38,351.31,-0.0661,0.5629,20.52,0.4297,0.4243,15.88,2,1.587,4.054,62.58,0.0,26.12,Low
2023-05-18,Manipur,24.54343488968366,94.46427047654078,116.79,261.66,634.4,63.72,227.36,1315.09,7.47,44.79,-0.1366,0.75,40.04,0.6473,0.2603,45.7,0,3.644,1.489,42.86,1.0,64.41,High
2023-05-18,Meghalaya,25.89294896229216,91.39925735704475,196.63,591.04,1383.15,39.33,350.0,1274.95,13.38,246.63,0.2357,0.75,7.21,0.3188,0.4147,84.07,1,1.071,7.933,49.41,1.0,83.21,Critical
2023-05-18,Meghalaya,26.13453179349016,91.29274725450524,103.99,252.68,505.08,44.73,131.68,773.71,30.47,342.56,0.3128,0.75,30.43,0.6065,0.7585,35.1,0,1.718,5.666,47.75,0.0,71.98,High
2023-05-18,Mizoram,22.88034947205342,92.95334636680799,126.53,330.83,578.12,45.68,184.83,1624.14,20.4,255.92,-0.2231,0.75,13.06,0.5322,0.4863,42.14,1,4.037,0.05,53.13,1.0,74.59,High
