date,state,latitude,longitude,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,rainfall_intensity_3h_mm,rainfall_anomaly_pct,elevation_m,slope_deg,aspect_deg,curvature,soil_moisture,clay_pct,ndvi,geology_risk_index,displacement_mm,historical_landslide_count,distance_to_road_km,distance_to_settlement_km,infrastructure_exposure_index,landslide_occurrence,risk_score_demo,risk_class_demo
2023-05-08,Mizoram,23.07175933925343,92.89097753477957,116.43,267.84,535.42,42.6,195.43,852.65,19.86,50.92,-0.1396,0.75,27.46,0.5501,0.5849,40.02,2,2.057,2.0,60.11,1.0,76.11,Critical
2023-05-08,Mizoram,23.950994339223698,93.03620094982502,167.26,534.13,1157.89,82.28,350.0,1227.96,15.77,120.2,-0.0968,0.75,18.59,0.4151,0.4407,62.59,7,4.219,2.637,36.54,1.0,80.17,Critical
2023-05-08,Nagaland,25.891155980685443,94.3402895250843,112.24,343.88,575.69,32.68,172.07,1335.49,2.81,232.44,0.1823,0.75,40.61,0.6191,0.4091,35.93,1,1.919,3.169,56.74,0.0,61.75,High
2023-05-08,Sikkim,27.437364177875974,88.68671915426842,28.12,73.8,75.97,13.06,-80.85,1281.64,29.05,174.54,-0.4566,0.4772,23.72,0.5696,0.5439,19.12,3,4.104,4.498,31.75,0.0,25.37,Low
2023-05-08,Sikkim,27.23215437458793,88.57745655149664,201.84,540.13,1474.28,45.94,350.0,1808.4,1.22,207.71,-0.2628,0.75,19.58,0.237,0.1995,87.73,0,2.209,8.31,34.48,1.0,77.87,Critical
2023-05-09,Assam,26.431396375476645,91.22772612169506,181.03,523.4,1442.08,92.39,350.0,1361.28,10.61,141.54,0.3112,0.75,22.87,0.4785,0.4045,77.92,3,1.177,5.829,49.88,1.0,82.54,Critical
2023-05-09,Assam,27.13084933759249,95.3203736349549,5.48,7.17,20.22,1.54,-60.0,1032.68,15.07,166.12,-0.1265,0.2241,24.18,0.6925,0.521,15.12,1,6.826,1.32,39.27,0.0,16.17,Low
2023-05-09,Manipur,23.968397249903962,94.0563215257756,97.43,259.81,792.7,25.9,295.18,887.71,20.94,296.84,-0.0162,0.75,36.44,0.5008,0.5312,47.08,2,5.291,2.835,44.76,1.0,69.42,High
2023-05-10,Assam,26.2192318076756,91.67520856362125,123.78,295.74,470.85,66.21,124.5,1103.15,25.06,237.52,-0.0143,0.75,40.2,0.4083,0.4939,38.43,3,1.844,0.374,76.32,1.0,80.39,Critical
2023-05-10,Assam,26.374487605192396,91.52823674783214,59.33,192.68,470.39,25.13,141.07,1218.77,27.98,225.98,0.2833,0.75,16.07,0.2839,0.5371,26.95,0,3.554,3.688,40.82,1.0,60.96,High
2023-05-10,Assam,27.47338522286374,94.9978385282891,113.27,304.54,665.01,44.96,213.49,780.2,15.61,216.35,0.2765,0.75,13.89,0.6292,0.5027,49.88,2,5.269,3.529,35.07,1.0,79.66,Critical
2023-05-10,Manipur,24.76869692604707,94.54617659106019,214.98,552.59,1210.04,65.29,350.0,1416.36,10.03,105.21,-0.3899,0.75,20.56,0.6797,0.4571,67.46,2,3.244,4.118,49.61,1.0,83.58,Critical
2023-05-10,Meghalaya,25.535240445182712,91.16093588807993,137.53,472.98,826.36,44.26,312.19,1556.23,6.98,65.0,-0.1307,0.75,37.82,0.5565,0.6016,53.43,3,8.835,9.905,27.35,1.0,79.43,Critical
2023-05-10,Mizoram,24.240300189513647,92.74576889246008,88.13,311.08,953.01,39.75,350.0,1807.07,29.13,264.08,-0.0973,0.75,33.45,0.4982,0.7558,59.06,6,3.2,4.583,46.37,1.0,84.51,Critical
2023-05-11,Arunachal Pradesh,27.325927809528302,96.05781619306107,194.29,563.76,1058.74,93.56,350.0,608.48,42.32,138.33,-0.4448,0.75,32.06,0.5595,0.6882,73.35,3,4.359,2.769,39.1,1.0,85.95,Critical
2023-05-11,Manipur,25.355184886014577,93.70539749272292,69.77,103.93,384.27,26.45,87.7,1701.15,13.04,314.58,-0.1995,0.5185,29.67,0.1938,0.3777,22.17,3,3.71,14.447,40.53,1.0,33.7,Low
2023-05-11,Manipur,24.782548064739714,93.69568059651698,93.9,302.63,817.23,35.12,337.65,1561.84,11.13,336.41,0.3711,0.75,42.41,0.5217,0.5555,60.07,5,1.207,9.729,56.47,1.0,78.81,Critical
2023-05-11,Manipur,24.661334357767828,93.62793592569626,80.32,149.04,283.52,27.81,56.7,880.96,8.36,226.94,0.2566,0.7355,27.3,0.4594,0.3845,21.81,0,1.696,3.864,53.69,0.0,27.58,Low
2023-05-11,Meghalaya,25.13462820011871,91.47906863392504,39.87,111.34,313.97,11.02,40.83,77.34,2.95,313.36,-0.0457,0.5905,37.6,0.7678,0.3418,21.44,1,0.777,1.471,65.14,0.0,22.87,Low
2023-05-12,Arunachal Pradesh,27.66415026932761,96.66411475561182,270.09,764.39,1870.68,120.43,350.0,1550.25,10.55,141.69,-0.1381,0.75,27.38,0.5445,0.2158,100.0,2,5.08,3.6,34.93,1.0,77.89,Critical
2023-05-12,Assam,26.587918156399006,93.70504551306644,124.29,374.65,961.41,46.93,350.0,1271.82,15.02,4.05,-0.2007,0.75,48.7,0.6154,0.4826,57.39,1,3.992,2.382,39.62,1.0,78.6,Critical
2023-05-12,Meghalaya,25.982582080307104,91.90693025134942,96.64,256.84,636.94,48.48,195.72,1189.27,8.33,288.39,0.0017,0.75,30.94,0.4448,0.4657,43.06,1,0.576,0.9,79.71,1.0,77.6,Critical
2023-05-12,Mizoram,23.466867617368123,92.5274895772877,31.09,86.43,162.28,9.24,-25.38,1816.05,18.09,322.74,0.0339,0.5168,33.61,0.331,0.3227,14.32,2,1.831,1.307,57.82,0.0,24.12,Low
2023-05-12,Sikkim,27.279130928109385,88.3406516561924,148.09,410.72,1099.4,55.54,350.0,20.0,7.01,252.81,-0.0082,0.75,15.98,0.5986,0.3985,67.82,5,7.83,1.535,36.76,1.0,75.71,Critical
2023-05-13,Arunachal Pradesh,27.299679372271324,96.9444228678943,68.62,179.26,401.12,19.6,88.09,542.26,9.95,359.32,-0.3882,0.75,31.82,0.7021,0.276,26.44,0,0.372,4.514,71.37,1.0,47.36,Moderate
2023-05-13,Assam,26.406314233847187,93.2158338501859,63.82,162.13,376.73,21.41,92.62,927.04,20.03,171.26,-0.0051,0.75,36.75,0.8194,0.4953,31.03,2,5.731,3.019,29.77,0.0,51.87,Moderate
2023-05-13,Assam,27.384335070065724,95.54116709826616,161.05,552.92,1376.02,57.26,350.0,1207.23,12.61,302.41,-0.2791,0.75,19.19,0.6635,0.4727,80.72,4,15.0,2.272,39.63,1.0,82.41,Critical
2023-05-13,Manipur,24.98144280961718,93.71609171117589,155.38,443.35,774.13,81.99,298.38,841.17,8.74,234.6,0.2548,0.75,26.65,0.672,0.3753,46.27,3,2.471,3.703,60.79,1.0,81.86,Critical
2023-05-13,Meghalaya,25.79642874481752,91.94036118366206,61.93,169.84,366.34,21.62,71.03,278.86,12.52,330.28,-0.3234,0.7301,51.52,0.8048,0.4819,23.22,4,5.567,2.22,32.79,1.0,43.56,Moderate
2023-05-14,Assam,26.86626112333005,93.47242266247058,66.09,228.16,599.74,24.99,195.4,843.86,24.66,260.67,0.0182,0.75,25.71,0.4863,0.4646,45.2,5,3.757,3.729,41.54,1.0,70.79,High
2023-05-15,Arunachal Pradesh,27.07395656981297,95.73952612304667,145.08,446.54,1334.65,39.45,350.0,414.52,14.19,215.06,-0.1739,0.75,13.15,0.749,0.3277,64.45,1,4.113,1.223,42.52,1.0,77.15,Critical
2023-05-15,Assam,26.282471232797608,93.1828088653828,175.82,543.89,1001.66,81.61,350.0,277.22,15.32,25.25,-0.001,0.75,34.27,0.5767,0.4943,54.72,3,6.794,4.132,23.61,1.0,80.37,Critical
2023-05-15,Manipur,25.09028200128319,93.42440050424652,43.89,110.13,278.21,13.7,28.25,1040.65,9.02,218.23,0.087,0.6177,53.7,0.4578,0.514,21.57,1,2.781,3.015,44.25,0.0,32.17,Low
2023-05-15,Manipur,24.349132793690384,94.0714031484589,112.79,289.43,709.02,56.9,266.75,1811.97,41.17,67.73,-0.0927,0.75,32.41,0.2949,0.6965,56.89,3,0.998,3.05,58.86,1.0,84.42,Critical
2023-05-15,Manipur,24.95485828525017,94.40608769253305,153.98,325.31,886.66,82.16,350.0,1544.17,14.47,233.22,-0.0651,0.75,58.06,0.3829,0.7186,55.91,1,4.256,0.43,57.51,1.0,78.95,Critical
2023-05-15,Manipur,24.133596046979314,93.35963842473156,40.99,113.49,288.6,20.83,22.67,533.65,3.72,192.33,0.2068,0.5875,46.88,0.4696,0.5201,23.69,1,3.039,8.582,32.36,0.0,22.03,Low
2023-05-15,Manipur,24.82393683240733,94.44086923946718,58.6,161.62,327.8,18.3,64.42,787.07,48.0,79.05,-0.083,0.75,41.69,0.7948,0.8322,39.92,6,6.222,6.473,33.72,1.0,71.4,High
2023-05-15,Mizoram,23.792336391915814,92.46860030968057,126.68,415.09,1185.5,51.47,350.0,397.11,3.88,313.64,-0.0425,0.75,43.97,0.6527,0.3186,69.15,1,0.414,7.189,58.82,1.0,79.44,Critical
2023-05-16,Assam,27.30928681299406,94.39103942445328,121.67,315.63,912.16,49.22,350.0,1478.02,26.24,212.19,-0.2805,0.75,29.45,0.3882,0.617,61.34,3,1.337,6.586,57.22,1.0,83.89,Critical
2023-05-16,Manipur,24.86939951723957,93.66031570820475,34.34,111.51,259.77,12.61,37.33,1428.65,25.48,111.14,0.4706,0.659,12.4,0.608,0.4784,20.79,0,3.184,5.045,49.83,1.0,29.07,Low
2023-05-16,Manipur,24.838690097459008,94.10228728020644,188.39,580.72,1388.78,88.63,350.0,1249.15,17.61,140.62,0.0641,0.75,19.81,0.3934,0.4014,72.66,6,2.613,1.985,61.48,1.0,84.96,Critical
2023-05-16,Mizoram,22.046342037976224,92.93446274061269,47.89,144.52,345.12,22.53,72.8,898.94,34.0,301.47,0.2188,0.6189,28.34,0.6149,0.5439,24.56,7,3.808,0.595,51.21,1.0,59.94,High
2023-05-17,Arunachal Pradesh,27.6094576923103,96.11239846932187,114.59,337.72,495.83,62.47,149.14,1428.25,2.52,308.63,0.0071,0.75,40.96,0.739,0.2726,32.65,0,1.958,2.662,54.32,1.0,67.72,High
2023-05-17,Assam,26.149090800796774,92.51552927441317,130.21,292.76,605.44,36.48,182.4,1107.81,17.97,281.57,0.0731,0.75,19.11,0.8328,0.4368,37.29,3,0.604,6.14,53.72,0.0,76.67,Critical
2023-05-17,Assam,24.410420348544164,92.70079318587635,202.07,606.11,1351.02,62.03,350.0,627.87,17.18,21.75,-0.1587,0.75,39.78,0.7536,0.6695,73.12,4,2.533,10.977,46.39,1.0,86.16,Critical
2023-05-17,Assam,25.86253328985591,91.35484627965344,276.35,534.37,1627.24,142.55,350.0,807.01,20.2,194.42,0.0065,0.75,35.44,0.6694,0.3453,97.77,2,2.741,1.72,54.99,1.0,82.91,Critical
2023-05-17,Assam,26.950242008834874,95.03130947839237,31.47,87.08,313.38,6.93,65.43,530.2,24.13,222.91,-0.0386,0.6361,22.09,0.704,0.4481,21.65,2,3.01,11.731,44.26,0.0,22.9,Low
2023-05-17,Meghalaya,25.60973128863545,92.44317834336302,179.92,647.64,1143.69,51.0,350.0,291.07,17.94,35.92,0.0846,0.75,40.69,0.4363,0.4205,65.77,5,5.743,12.607,19.32,1.0,78.39,Critical
2023-05-17,Nagaland,25.85972658786591,94.90786947972657,126.69,398.36,1032.89,44.05,350.0,539.28,18.77,333.44,-0.2995,0.75,30.82,0.7247,0.5177,78.13,2,4.741,0.754,51.56,1.0,83.38,Critical
2023-05-17,Tripura,23.87934725061316,91.60352883435377,29.74,101.29,317.66,7.74,50.42,778.89,19.18,41.11,-0.0373,0.5049,28.39,0.811,0.5356,26.69,6,0.256,4.288,77.78,1.0,59.78,High
2023-05-18,Arunachal Pradesh,27.391189137500675,96.13461591412577,40.14,115.48,245.65,17.41,-7.25,724.3,10.04,168.34,0.1278,0.6195,39.24,0.4118,0.5716,20.8,2,4.383,2.276,40.34,0.0,23.14,Low
2023-05-18,Arunachal Pradesh,28.052236747151554,95.32220009890018,101.66,205.57,564.83,49.92,173.51,55.0,18.7,277.95,-0.0859,0.75,10.9,0.3518,0.5089,39.73,0,5.972,2.905,33.65,1.0,65.93,High
2023-05-18,Assam,26.561070347291132,91.21285857841495,201.12,350.38,870.82,73.87,310.84,1065.76,34.3,108.64,-0.21,0.75,18.52,0.5162,0.6585,56.94,6,11.745,6.263,20.59,1.0,80.88,Critical
2023-05-18,Assam,26.58489718646492,91.59618209613392,74.49,246.76,565.39,38.92,179.84,1530.07,43.97,121.62,-0.1391,0.75,40.02,0.416,0.7114,39.69,5,3.733,2.629,51.73,1.0,80.3,Critical
2023-05-18,Assam,26.166209565236546,91.36733356575266,33.4,106.33,226.58,15.13,22.95,553.12,27.38,351.31,-0.0661,0.5629,20.52,0.4297,0.4243,15.88,2,1.587,4.054,62.58,0.0,26.12,Low
2023-05-18,Manipur,24.829118091353198,93.67675946602597,116.79,261.66,634.4,63.72,227.36,1315.09,7.47,44.79,-0.1366,0.75,40.04,0.6473,0.2603,45.7,0,3.644,1.489,42.86,1.0,64.41,High
2023-05-18,Meghalaya,25.9571192129447,90.3315187127428,196.63,591.04,1383.15,39.33,350.0,1274.95,13.38,246.63,0.2357,0.75,7.21,0.3188,0.4147,84.07,1,1.071,7.933,49.41,1.0,83.21,Critical
2023-05-18,Meghalaya,25.34881214660364,91.57066693545202,103.99,252.68,505.08,44.73,131.68,773.71,30.47,342.56,0.3128,0.75,30.43,0.6065,0.7585,35.1,0,1.718,5.666,47.75,0.0,71.98,High
2023-05-18,Mizoram,23.678465806593927,93.33773722124774,126.53,330.83,578.12,45.68,184.83,1624.14,20.4,255.92,-0.2231,0.75,13.06,0.5322,0.4863,42.14,1,4.037,0.05,53.13,1.0,74.59,High
2023-05-18,Mizoram,22.887548667178876,92.53913405999681,262.86,618.86,1741.56,112.49,350.0,843.76,22.47,349.78,0.077,0.75,23.74,0.3959,0.534,97.18,1,2.421,1.859,63.41,1.0,87.15,Critical
2023-05-18,Tripura,23.513584261536792,91.80771488634079,87.14,311.14,596.68,24.66,220.29,493.4,15.65,93.98,-0.0293,0.75,14.85,0.8439,0.2707,36.62,2,2.273,3.696,53.16,0.0,46.42,Moderate
2023-05-18,Tripura,23.747955201180453,91.43930794292764,126.26,286.56,516.31,66.38,129.48,534.97,16.74,16.61,-0.2133,0.75,41.2,0.5748,0.5271,37.89,2,1.752,3.823,61.36,0.0,56.36,High
2023-05-19,Arunachal Pradesh,27.846388506132868,96.20912135402455,49.99,129.87,317.34,23.28,57.5,1454.95,10.08,314.41,0.0644,0.594,45.2,0.4652,0.5204,22.45,1,4.461,2.173,41.55,0.0,41.57,Moderate
2023-05-19,Assam,26.314753145839134,92.2667381709924,196.6,608.43,1264.64,52.41,350.0,1425.03,27.47,297.91,0.2083,0.75,13.34,0.4355,0.5244,78.32,2,3.187,6.808,48.82,1.0,84.95,Critical
2023-05-19,Manipur,25.073025255200353,94.325370573718,82.61,200.41,352.54,34.91,73.72,745.99,48.0,343.47,0.0576,0.75,29.11,0.3066,0.6662,27.36,3,4.094,9.419,29.23,1.0,66.87,High
2023-05-19,Manipur,24.929408922333025,94.39453116445561,108.32,338.83,557.08,47.09,188.6,1203.74,13.71,75.92,-0.0582,0.75,19.27,0.7015,0.4474,29.29,4,2.251,4.805,51.2,1.0,73.24,High
2023-05-19,Mizoram,23.850378796462678,93.13056197421372,51.49,107.89,141.85,27.38,-28.27,952.89,22.18,180.38,0.291,0.5635,27.19,0.6099,0.4888,22.1,1,1.902,3.479,56.53,1.0,28.21,Low
2023-05-19,Mizoram,23.505333747994474,92.49923211373884,69.6,154.85,410.31,14.59,118.51,116.17,5.97,53.96,-0.0731,0.7155,28.24,0.5544,0.3578,30.6,1,1.227,0.679,63.56,1.0,41.87,Moderate
2023-05-19,Nagaland,26.53678225634618,94.44195177525803,141.91,240.79,503.9,51.36,151.76,1298.36,25.35,84.61,0.1359,0.75,31.19,0.3923,0.6027,34.61,2,2.316,2.83,51.11,1.0,81.06,Critical
2023-05-19,Nagaland,25.93925819203557,94.259945256034,38.35,105.58,228.03,21.04,-24.79,1159.06,20.25,311.82,0.0381,0.5756,30.99,0.1634,0.4018,19.12,2,4.123,3.235,52.05,0.0,38.6,Moderate
2023-05-19,Sikkim,27.82138081048547,88.47481256896877,93.66,165.38,408.85,28.11,96.13,1167.79,18.95,176.87,-0.0941,0.7382,36.25,0.4156,0.4954,39.23,2,2.935,0.883,64.74,0.0,59.4,High
2023-05-20,Arunachal Pradesh,26.937314910200293,95.46207375673453,91.25,263.1,731.38,41.96,251.82,1205.77,14.44,134.41,-0.0218,0.75,44.18,0.5413,0.6062,42.95,1,4.334,4.817,34.45,1.0,68.31,High
2023-05-20,Meghalaya,25.204976804056052,92.60331145456998,314.47,829.23,2365.06,149.81,350.0,333.92,17.69,149.71,-0.1191,0.75,37.48,0.3668,0.4997,100.0,3,0.823,0.869,81.59,1.0,89.16,Critical
2023-05-21,Assam,26.492772739068087,92.78728546538888,8.14,12.66,50.83,4.23,-94.13,1266.24,7.64,248.75,0.0845,0.1973,57.67,0.6289,0.489,16.43,2,2.351,0.637,67.5,0.0,20.91,Low
2023-05-21,Assam,26.923840732263244,94.32443852891255,150.31,446.67,1364.82,44.01,350.0,611.52,23.4,216.95,-0.045,0.75,42.7,0.5559,0.5298,92.38,1,2.701,1.022,59.7,1.0,84.3,Critical
2023-05-21,Nagaland,26.68776374989254,95.17687290728738,107.57,242.82,531.23,51.06,166.91,427.34,15.6,319.62,-0.2029,0.75,25.14,0.5737,0.5758,39.48,4,2.105,1.871,54.79,1.0,73.65,High
2023-05-21,Nagaland,25.72398761313397,94.15981039420659,219.01,695.36,1421.01,47.4,350.0,20.0,7.97,264.68,-0.1005,0.75,28.78,0.3839,0.486,85.31,3,9.49,12.061,24.53,1.0,79.55,Critical
2023-05-21,Sikkim,27.217933885868668,88.72340752785361,55.6,122.14,350.67,26.81,71.93,180.28,3.68,348.97,-0.0535,0.6763,27.4,0.5509,0.4479,22.18,1,2.099,3.774,57.22,0.0,29.05,Low
2023-05-21,Tripura,24.214567188338822,92.02750503896557,33.98,87.18,273.21,14.53,43.1,1616.71,1.57,218.8,-0.0018,0.3826,33.28,0.3635,0.4464,15.17,0,6.204,3.435,33.96,0.0,22.7,Low
2023-05-22,Manipur,24.91937616497375,93.40680425078574,98.31,201.51,417.11,45.02,120.81,717.23,14.28,265.62,0.0291,0.75,51.0,0.3883,0.4445,31.27,1,1.745,2.044,65.54,1.0,42.56,Moderate
2023-05-22,Manipur,25.13471190746257,93.44894719470835,262.41,767.31,1526.93,77.96,350.0,1107.86,11.45,233.52,-0.0039,0.75,30.36,0.29,0.4326,90.88,1,0.683,5.818,54.7,1.0,84.19,Critical
2023-05-22,Mizoram,23.296480205421197,93.19550009859111,145.13,252.03,700.7,70.52,240.41,330.42,10.81,129.52,-0.2232,0.75,28.41,0.4537,0.2521,42.57,2,5.4,0.657,41.01,1.0,67.65,High
2023-05-22,Mizoram,23.682274838324812,93.16169189980012,34.4,75.01,187.84,10.79,-24.86,842.97,36.27,206.04,-0.0001,0.4191,26.1,0.1677,0.7421,17.35,1,6.979,0.405,46.69,0.0,37.14,Moderate
2023-05-22,Sikkim,27.20081244947682,88.61652347679815,129.08,323.99,751.22,50.24,270.58,308.7,10.53,273.33,-0.1606,0.75,25.14,0.6494,0.3896,49.12,0,7.259,0.723,52.89,1.0,77.68,Critical
2023-05-23,Arunachal Pradesh,27.325545472039337,97.00193752621355,150.21,233.85,702.7,42.81,231.86,876.98,13.55,104.73,-0.1048,0.75,24.3,0.4639,0.422,50.72,2,3.376,6.405,46.76,1.0,77.98,Critical
2023-05-23,Assam,25.907963954238088,90.96916110602132,76.04,236.41,647.05,33.54,247.16,1641.06,14.76,139.19,0.1628,0.75,30.83,0.6376,0.2715,44.5,3,1.342,5.557,49.09,1.0,59.51,High
2023-05-23,Meghalaya,25.306969982340917,92.36503440882662,305.52,567.35,1466.48,111.26,350.0,558.16,10.06,315.58,0.2165,0.75,22.72,0.5664,0.3275,96.2,3,1.86,3.387,53.76,1.0,81.86,Critical
2023-05-23,Nagaland,26.265966478245588,94.3556692849943,108.95,363.81,825.16,31.31,348.39,1149.11,2.24,36.6,0.0926,0.75,41.33,0.6969,0.4947,53.12,1,3.221,2.408,48.14,1.0,78.08,Critical
2023-05-23,Nagaland,26.69132796938381,94.89749766149215,101.39,310.52,767.13,21.56,267.09,1118.29,3.7,94.37,0.1213,0.75,36.32,0.6108,0.2819,44.0,1,2.717,0.939,62.15,1.0,71.72,High
2023-05-23,Sikkim,27.812619817598993,88.20346185782046,26.25,48.3,98.06,5.73,-64.44,1738.78,16.08,300.42,0.183,0.4549,23.89,0.7382,0.3773,17.35,3,1.761,9.703,47.84,1.0,21.24,Low
2023-05-24,Arunachal Pradesh,28.09218721087174,95.32635597244095,127.58,376.34,914.55,34.43,350.0,860.95,16.25,61.0,-0.1614,0.75,27.4,0.4638,0.6921,63.03,3,1.585,6.144,55.25,1.0,84.9,Critical
2023-05-24,Arunachal Pradesh,26.67600279555776,95.33691415093702,26.27,53.45,61.01,13.32,-80.44,760.97,6.45,145.54,-0.2528,0.3539,24.87,0.4682,0.306,6.87,1,3.208,4.977,45.96,1.0,17.93,Low
2023-05-24,Meghalaya,25.395618825331155,91.20014710728611,58.69,188.61,329.12,27.51,79.45,1123.28,13.45,235.55,0.1343,0.75,15.99,0.582,0.3821,29.13,1,4.504,3.299,37.15,0.0,56.28,High
2023-05-24,Nagaland,26.04346613149289,94.44201061319289,93.88,275.0,637.52,40.01,228.98,181.35,10.11,107.11,0.2873,0.75,41.07,0.4852,0.4309,46.57,6,0.638,2.901,62.1,1.0,75.36,Critical
2023-05-24,Nagaland,26.18471788703835,94.8274900009559,65.44,244.76,571.99,26.83,191.27,1131.2,22.25,327.61,0.3807,0.75,32.38,0.5173,0.5467,40.13,1,1.842,2.145,54.64,1.0,67.82,High
2023-05-24,Sikkim,27.46283221914622,88.70037479373119,263.99,654.87,1921.3,96.79,350.0,1627.89,12.29,17.48,-0.2386,0.75,41.06,0.2799,0.4433,100.0,3,2.356,2.677,47.41,1.0,82.53,Critical
2023-05-25,Arunachal Pradesh,27.778863513843522,95.82890718596677,118.35,366.74,1147.55,54.65,350.0,1564.28,32.4,90.8,-0.3379,0.75,20.92,0.2551,0.55,71.79,1,1.448,6.406,50.38,1.0,83.32,Critical
2023-05-25,Assam,26.354982259168544,92.03229192596643,85.19,158.4,381.72,26.64,90.93,1845.9,13.46,227.6,0.1879,0.75,51.81,0.7798,0.3938,25.65,2,5.793,5.793,27.64,1.0,38.78,Moderate
2023-05-25,Sikkim,27.90373809373744,88.71597741896788,146.44,472.71,1018.09,57.96,350.0,1785.52,15.15,332.87,0.0575,0.75,26.43,0.5957,0.5665,67.3,1,0.739,6.94,52.63,1.0,85.62,Critical
2023-05-25,Tripura,23.19630193000872,91.3756384700516,62.96,222.03,520.96,33.48,149.67,1529.49,21.24,276.22,-0.0261,0.75,44.33,0.3501,0.5478,44.52,5,3.846,2.98,51.12,1.0,69.45,High
2023-05-26,Arunachal Pradesh,27.53960101918447,96.70846160103996,75.46,119.42,325.22,38.18,59.82,1329.15,17.43,49.1,-0.1413,0.6276,42.05,0.2586,0.5657,22.09,2,1.167,0.109,74.72,1.0,61.53,High
2023-05-26,Arunachal Pradesh,26.840087167426912,95.27601864272816,42.83,69.95,235.7,22.38,7.34,1296.22,5.78,195.44,-0.0737,0.4502,32.49,0.4484,0.3838,22.28,4,1.099,6.873,47.72,0.0,22.21,Low
2023-05-26,Arunachal Pradesh,26.679836717062617,95.29242949875876,104.29,314.86,591.23,23.25,175.41,1570.07,23.63,27.07,-0.3234,0.75,33.55,0.6222,0.4671,48.91,5,2.801,1.649,48.26,1.0,71.64,High
2023-05-26,Arunachal Pradesh,26.89899555118087,95.38414118800408,71.83,199.52,333.86,16.65,48.66,609.44,45.49,164.63,0.2572,0.75,15.7,0.5189,0.4183,22.08,3,5.151,1.126,52.8,1.0,65.1,High
2023-05-26,Assam,26.739275200389187,92.19369429454396,67.54,143.95,313.91,16.01,38.01,665.67,11.15,229.3,0.183,0.6928,36.71,0.5208,0.4162,30.89,4,4.376,5.75,40.59,0.0,33.74,Low
2023-05-26,Assam,25.829608129919336,89.91035503378909,16.43,36.2,131.07,6.74,-23.17,869.54,13.02,27.02,0.2238,0.2747,32.54,0.4198,0.5801,16.21,0,3.66,0.516,48.36,0.0,20.84,Low
2023-05-26,Assam,26.65295378908633,93.93244618281098,34.13,132.02,206.11,14.74,3.01,1331.81,19.49,152.16,0.1416,0.6979,23.53,0.6399,0.417,16.15,4,0.857,1.155,74.91,1.0,27.74,Low
2023-05-26,Assam,24.597181166542665,92.85784174407385,60.46,142.53,374.19,13.99,83.27,1841.15,13.94,314.79,0.2605,0.7416,40.99,0.3514,0.5163,20.41,1,1.625,2.54,69.18,0.0,53.85,Moderate
2023-05-26,Assam,26.015508403958513,93.54186572811926,34.41,108.97,272.26,9.42,44.86,542.71,17.0,42.84,-0.0531,0.5488,36.07,0.4596,0.6053,25.29,2,1.186,4.121,57.39,0.0,49.31,Moderate
2023-05-26,Meghalaya,25.551534718360855,90.06506611342115,120.38,299.39,737.43,50.46,268.75,724.6,48.0,163.01,0.0114,0.75,31.57,0.4195,0.8005,50.39,2,0.519,6.095,70.16,1.0,87.38,Critical
2023-05-26,Mizoram,23.573728878833776,92.91409127210409,96.26,272.31,423.25,37.81,94.23,852.66,6.42,153.75,-0.0595,0.75,34.49,0.5503,0.4472,31.07,2,1.87,1.197,68.23,1.0,65.61,High
2023-05-27,Arunachal Pradesh,27.775315875297334,95.02169196808728,123.9,350.18,939.97,47.29,350.0,674.69,15.35,356.73,0.3822,0.75,43.07,0.6171,0.5382,56.36,5,0.483,2.334,66.67,1.0,83.5,Critical
2023-05-27,Arunachal Pradesh,27.394721874037963,96.81409301551878,68.35,144.36,317.72,20.13,58.98,591.43,16.65,232.69,-0.1178,0.75,29.26,0.4168,0.4252,18.63,2,4.437,10.251,21.69,0.0,29.95,Low
2023-05-27,Assam,27.673380567671877,95.46028537472941,69.15,164.82,497.71,35.89,140.65,1206.81,29.41,44.41,-0.1611,0.75,14.01,0.3716,0.4529,36.29,3,1.958,3.31,56.16,1.0,69.24,High
2023-05-27,Assam,25.671850954106933,89.91104155118609,70.29,167.41,484.99,18.39,122.31,1338.71,15.19,22.56,-0.0365,0.75,36.04,0.3397,0.5623,46.1,3,3.135,6.313,35.88,0.0,48.79,Moderate
2023-05-27,Assam,25.954277369582144,93.66556289067793,299.01,988.52,2957.19,160.54,350.0,1627.19,27.29,85.86,-0.1396,0.75,28.41,0.4566,0.624,100.0,3,3.07,0.477,62.4,1.0,88.2,Critical
2023-05-27,Mizoram,22.90967494754138,92.98117417213895,104.45,332.31,717.48,41.06,249.64,1218.92,6.7,300.83,-0.0769,0.75,38.36,0.4786,0.3981,37.01,1,8.928,3.957,29.49,1.0,63.1,High
2023-05-27,Mizoram,23.27292806454662,92.45617873719875,167.4,427.31,1013.03,46.15,350.0,1248.82,13.14,257.69,-0.1457,0.75,51.57,0.536,0.4198,65.02,1,1.661,1.394,63.89,1.0,84.63,Critical
2023-05-27,Nagaland,26.1766544771803,94.26117129272323,56.93,101.27,264.71,31.14,40.61,590.56,43.19,208.17,0.0939,0.75,33.13,0.5582,0.7965,26.51,2,4.13,2.751,37.37,0.0,60.93,High
2023-05-27,Nagaland,25.842553676074832,94.23754806296418,149.17,268.36,706.55,58.33,239.89,228.84,8.75,262.82,-0.2768,0.75,41.69,0.5206,0.3934,48.67,1,2.014,1.524,59.09,1.0,69.53,High
